,date,time,open,high,low,close,feature1,feature2,feature3,tick,tick_variation,datetime
5718,2024-02-08,20:30:00,2427.8,2427.8,2424.5,2425.4,1,1,1,77941,-0.0001411224367772458,2024-02-08 20:30:00
5719,2024-02-08,20:45:00,2425.6,2430.5,2424.7,2427.7,1,1,1,77951,0.00012829394726758374,2024-02-08 20:45:00
5720,2024-02-08,21:00:00,2428.2,2429.6,2424.3,2424.6,1,1,1,77938,-0.0001667853412381251,2024-02-08 21:00:00
5721,2024-02-08,21:15:00,2424.7,2427.2,2424.5,2424.8,1,1,1,77939,1.2830629278318208e-05,2024-02-08 21:15:00
5722,2024-02-08,21:30:00,2424.7,2429.4,2420.6,2425.4,1,1,1,77941,2.5660764692189075e-05,2024-02-08 21:30:00
5723,2024-02-08,21:45:00,2425.3,2426.6,2418.8,2419.1,1,1,1,77915,-0.0003336413130220828,2024-02-08 21:45:00
5724,2024-02-08,22:00:00,2419.4,2427.1,2418.7,2426.8,1,1,1,77947,0.0004106196564860568,2024-02-08 22:00:00
5725,2024-02-08,22:15:00,2426.8,2431.6,2421.6,2424.3,1,1,1,77937,-0.0001283005313402453,2024-02-08 22:15:00
5726,2024-02-08,22:30:00,2424.9,2429.6,2421.6,2421.9,1,1,1,77927,-0.00012831699447879454,2024-02-08 22:30:00
5727,2024-02-08,22:45:00,2422.0,2428.7,2421.5,2425.5,1,1,1,77942,0.0001924693177772323,2024-02-08 22:45:00
5728,2024-02-08,23:00:00,2425.4,2425.4,2420.3,2421.4,1,1,1,77925,-0.00021813469262143398,2024-02-08 23:00:00
5729,2024-02-08,23:15:00,2421.5,2426.3,2420.5,2425.4,1,1,1,77941,0.0002053045571991371,2024-02-08 23:15:00
5730,2024-02-08,23:30:00,2425.7,2426.8,2422.6,2422.6,1,1,1,77930,-0.00014114235513038771,2024-02-08 23:30:00
5731,2024-02-08,23:45:00,2422.5,2424.7,2420.6,2423.3,1,1,1,77933,3.849534527587613e-05,2024-02-08 23:45:00
5732,2024-02-09,00:00:00,2422.5,2427.2,2422.5,2424.6,1,1,1,77938,6.415561588379879e-05,2024-02-09 00:00:00
5733,2024-02-09,00:15:00,2424.7,2427.5,2424.1,2424.3,1,1,1,77937,-1.2830793905589182e-05,2024-02-09 00:15:00
5734,2024-02-09,00:30:00,2424.3,2424.4,2422.2,2422.7,1,1,1,77930,-8.982016725420432e-05,2024-02-09 00:30:00
5735,2024-02-09,00:45:00,2422.8,2423.5,2421.2,2422.0,1,1,1,77927,-3.849682722453235e-05,2024-02-09 00:45:00
5736,2024-02-09,01:00:00,2422.1,2425.8,2421.7,2424.9,1,1,1,77939,0.00015397841766268158,2024-02-09 01:00:00
5737,2024-02-09,01:15:00,2425.0,2426.2,2417.4,2417.8,1,1,1,77910,-0.00037215510314096223,2024-02-09 01:15:00
5738,2024-02-09,01:30:00,2417.9,2421.1,2417.7,2418.8,1,1,1,77914,5.133997331453598e-05,2024-02-09 01:30:00
5739,2024-02-09,01:45:00,2418.9,2420.5,2417.1,2417.3,1,1,1,77908,-7.70109484278729e-05,2024-02-09 01:45:00
5740,2024-02-09,02:00:00,2417.2,2420.8,2416.8,2417.4,1,1,1,77908,0.0,2024-02-09 02:00:00
5741,2024-02-09,02:15:00,2417.7,2420.0,2416.6,2418.2,1,1,1,77912,5.1341291244803883e-05,2024-02-09 02:15:00
5742,2024-02-09,02:30:00,2418.2,2421.4,2417.7,2419.2,1,1,1,77916,5.1338655451986464e-05,2024-02-09 02:30:00
5743,2024-02-09,02:45:00,2419.4,2422.1,2419.4,2421.4,1,1,1,77925,0.00011550233905071081,2024-02-09 02:45:00
5744,2024-02-09,03:00:00,2420.8,2423.5,2419.7,2422.1,1,1,1,77928,3.84978152538236e-05,2024-02-09 03:00:00
5745,2024-02-09,03:15:00,2422.0,2426.1,2421.7,2423.9,1,1,1,77935,8.982247235973089e-05,2024-02-09 03:15:00
5746,2024-02-09,03:30:00,2423.8,2425.2,2421.7,2423.8,1,1,1,77935,0.0,2024-02-09 03:30:00
5747,2024-02-09,03:45:00,2423.6,2423.9,2420.8,2422.7,1,1,1,77930,-6.415808554475076e-05,2024-02-09 03:45:00
5748,2024-02-09,04:00:00,2422.8,2430.5,2421.1,2429.0,1,1,1,77956,0.00033357710430816377,2024-02-09 04:00:00
5749,2024-02-09,04:15:00,2428.8,2437.3,2428.2,2433.8,1,1,1,77976,0.00025652207513116406,2024-02-09 04:15:00
5750,2024-02-09,04:30:00,2433.1,2442.8,2430.6,2442.1,1,1,1,78010,0.0004359365653128723,2024-02-09 04:30:00
5751,2024-02-09,04:45:00,2442.3,2455.8,2442.0,2455.1,1,1,1,78063,0.0006791693891612661,2024-02-09 04:45:00
5752,2024-02-09,05:00:00,2454.8,2463.0,2451.2,2460.7,1,1,1,78086,0.0002945904253801049,2024-02-09 05:00:00
5753,2024-02-09,05:15:00,2460.9,2461.1,2443.2,2443.6,1,1,1,78016,-0.0008968495559567741,2024-02-09 05:15:00
5754,2024-02-09,05:30:00,2443.1,2446.9,2440.6,2444.5,1,1,1,78020,5.127021970420734e-05,2024-02-09 05:30:00
5755,2024-02-09,05:45:00,2444.9,2448.8,2443.7,2446.1,1,1,1,78026,7.690040120174142e-05,2024-02-09 05:45:00
5756,2024-02-09,06:00:00,2446.4,2453.4,2446.4,2448.4,1,1,1,78036,0.00012815419530307727,2024-02-09 06:00:00
5757,2024-02-09,06:15:00,2448.4,2449.2,2441.9,2448.8,1,1,1,78037,1.2814516284155913e-05,2024-02-09 06:15:00
5758,2024-02-09,06:30:00,2448.9,2448.9,2443.6,2446.8,1,1,1,78029,-0.00010252072849962095,2024-02-09 06:30:00
5759,2024-02-09,06:45:00,2446.4,2446.4,2440.8,2443.5,1,1,1,78016,-0.00016661860399343745,2024-02-09 06:45:00
5760,2024-02-09,07:00:00,2443.6,2445.2,2442.2,2443.4,1,1,1,78015,-1.2817965660811249e-05,2024-02-09 07:00:00
5761,2024-02-09,07:15:00,2443.2,2443.5,2437.7,2443.3,1,1,1,78015,0.0,2024-02-09 07:15:00
5762,2024-02-09,07:30:00,2443.6,2450.3,2443.4,2450.3,1,1,1,78044,0.000371654314506681,2024-02-09 07:30:00
5763,2024-02-09,07:45:00,2450.1,2451.9,2447.6,2450.9,1,1,1,78046,2.5626241272531422e-05,2024-02-09 07:45:00
5764,2024-02-09,08:00:00,2451.0,2451.1,2448.0,2448.4,1,1,1,78036,-0.0001281377739096272,2024-02-09 08:00:00
5765,2024-02-09,08:15:00,2448.6,2449.6,2446.6,2446.8,1,1,1,78029,-8.970621221533076e-05,2024-02-09 08:15:00
5766,2024-02-09,08:30:00,2446.7,2448.0,2443.8,2448.0,1,1,1,78034,6.407668700097365e-05,2024-02-09 08:30:00
5767,2024-02-09,08:45:00,2448.1,2449.0,2445.5,2446.2,1,1,1,78027,-8.970851147552929e-05,2024-02-09 08:45:00
5768,2024-02-09,09:00:00,2446.4,2450.8,2445.5,2448.0,1,1,1,78034,8.970851147562099e-05,2024-02-09 09:00:00
5769,2024-02-09,09:15:00,2448.3,2455.0,2447.6,2455.0,1,1,1,78063,0.00037156383958246745,2024-02-09 09:15:00
5770,2024-02-09,09:30:00,2454.9,2460.8,2452.6,2456.4,1,1,1,78068,6.404877957236365e-05,2024-02-09 09:30:00
5771,2024-02-09,09:45:00,2456.4,2456.5,2450.7,2450.9,1,1,1,78046,-0.0002818453200307162,2024-02-09 09:45:00
5772,2024-02-09,10:00:00,2451.0,2453.7,2450.6,2453.6,1,1,1,78057,0.00014093258961325646,2024-02-09 10:00:00
5773,2024-02-09,10:15:00,2453.4,2457.5,2453.0,2457.2,1,1,1,78072,0.00019214880062200565,2024-02-09 10:15:00
5774,2024-02-09,10:30:00,2457.4,2465.6,2455.4,2462.3,1,1,1,78092,0.00025614098139582916,2024-02-09 10:30:00
5775,2024-02-09,10:45:00,2462.2,2474.1,2462.1,2473.6,1,1,1,78138,0.0005888753930653036,2024-02-09 10:45:00
5776,2024-02-09,11:00:00,2474.0,2476.7,2468.8,2470.1,1,1,1,78124,-0.00017918623897633136,2024-02-09 11:00:00
5777,2024-02-09,11:15:00,2469.9,2472.8,2465.5,2472.0,1,1,1,78132,0.00010239606808036825,2024-02-09 11:15:00
5778,2024-02-09,11:30:00,2471.8,2472.0,2465.8,2466.3,1,1,1,78109,-0.00029441696054355413,2024-02-09 11:30:00
5779,2024-02-09,11:45:00,2466.3,2467.9,2464.0,2464.2,1,1,1,78100,-0.00011523023654152228,2024-02-09 11:45:00
5780,2024-02-09,12:00:00,2464.5,2467.1,2463.6,2466.4,1,1,1,78109,0.00011523023654145447,2024-02-09 12:00:00
5781,2024-02-09,12:15:00,2466.4,2467.0,2459.6,2461.1,1,1,1,78088,-0.00026889120951788286,2024-02-09 12:15:00
5782,2024-02-09,12:30:00,2460.9,2464.7,2460.8,2463.3,1,1,1,78096,0.00010244327212763454,2024-02-09 12:30:00
5783,2024-02-09,12:45:00,2463.2,2472.1,2462.7,2472.1,1,1,1,78132,0.0004608648979337058,2024-02-09 12:45:00
5784,2024-02-09,13:00:00,2472.2,2474.0,2463.7,2466.2,1,1,1,78108,-0.00030721966447474325,2024-02-09 13:00:00
5785,2024-02-09,13:15:00,2466.5,2470.6,2465.7,2470.6,1,1,1,78126,0.0002304235963957358,2024-02-09 13:15:00
5786,2024-02-09,13:30:00,2470.7,2481.1,2470.2,2479.8,1,1,1,78163,0.00047348182778364625,2024-02-09 13:30:00
5787,2024-02-09,13:45:00,2480.0,2503.9,2477.0,2500.8,1,1,1,78248,0.0010868801857619591,2024-02-09 13:45:00
5788,2024-02-09,14:00:00,2500.3,2520.0,2496.1,2511.9,1,1,1,78292,0.0005621566520855731,2024-02-09 14:00:00
5789,2024-02-09,14:15:00,2512.1,2515.6,2504.3,2508.6,1,1,1,78279,-0.00016605884908281015,2024-02-09 14:15:00
5790,2024-02-09,14:30:00,2508.7,2511.9,2500.2,2508.6,1,1,1,78279,0.0,2024-02-09 14:30:00
5791,2024-02-09,14:45:00,2509.6,2511.7,2505.4,2511.7,1,1,1,78291,0.00015328607042859284,2024-02-09 14:45:00
5792,2024-02-09,15:00:00,2511.9,2518.3,2509.7,2515.9,1,1,1,78308,0.00021711505267318302,2024-02-09 15:00:00
5793,2024-02-09,15:15:00,2515.8,2517.8,2509.5,2514.5,1,1,1,78302,-7.662345958671714e-05,2024-02-09 15:15:00
5794,2024-02-09,15:30:00,2514.2,2518.7,2513.4,2517.1,1,1,1,78313,0.00014047185797124936,2024-02-09 15:30:00
5795,2024-02-09,15:45:00,2516.9,2518.6,2508.2,2510.5,1,1,1,78286,-0.0003448297916020063,2024-02-09 15:45:00
5796,2024-02-09,16:00:00,2510.6,2516.9,2508.6,2512.8,1,1,1,78295,0.00011495647632751239,2024-02-09 16:00:00
5797,2024-02-09,16:15:00,2512.6,2513.2,2479.1,2488.3,1,1,1,78197,-0.0012524603533816648,2024-02-09 16:15:00
5798,2024-02-09,16:30:00,2488.2,2503.6,2488.2,2500.6,1,1,1,78247,0.0006392063831458265,2024-02-09 16:30:00
5799,2024-02-09,16:45:00,2500.7,2502.6,2488.7,2491.9,1,1,1,78212,-0.00044740156314206927,2024-02-09 16:45:00
5800,2024-02-09,17:00:00,2492.0,2492.5,2480.1,2482.2,1,1,1,78173,-0.0004987690738690174,2024-02-09 17:00:00
5801,2024-02-09,17:15:00,2482.2,2490.1,2474.5,2488.6,1,1,1,78199,0.0003325403555573018,2024-02-09 17:15:00
5802,2024-02-09,17:30:00,2488.5,2497.7,2487.6,2497.3,1,1,1,78234,0.0004474759236735139,2024-02-09 17:30:00
5803,2024-02-09,17:45:00,2497.2,2497.2,2490.4,2492.6,1,1,1,78215,-0.0002428906556565989,2024-02-09 17:45:00
5804,2024-02-09,18:00:00,2492.4,2498.1,2491.6,2497.4,1,1,1,78234,0.00024289065565666977,2024-02-09 18:00:00
5805,2024-02-09,18:15:00,2497.5,2500.5,2481.1,2484.4,1,1,1,78182,-0.0006648936415161481,2024-02-09 18:15:00
5806,2024-02-09,18:30:00,2484.5,2486.9,2480.8,2483.5,1,1,1,78178,-5.116398056880903e-05,2024-02-09 18:30:00
5807,2024-02-09,18:45:00,2483.6,2485.7,2475.9,2484.0,1,1,1,78180,2.5582317503459986e-05,2024-02-09 18:45:00
5808,2024-02-09,19:00:00,2484.1,2490.4,2482.4,2489.1,1,1,1,78201,0.0002685748284796672,2024-02-09 19:00:00
5809,2024-02-09,19:15:00,2490.2,2497.3,2489.7,2495.5,1,1,1,78226,0.00031963791689224334,2024-02-09 19:15:00
5810,2024-02-09,19:30:00,2495.4,2498.3,2490.9,2494.0,1,1,1,78220,-7.670378281245787e-05,2024-02-09 19:30:00
5811,2024-02-09,19:45:00,2494.2,2498.5,2493.0,2495.2,1,1,1,78225,6.392022757771515e-05,2024-02-09 19:45:00
5812,2024-02-09,20:00:00,2495.1,2506.9,2491.9,2506.0,1,1,1,78268,0.0005495453609063492,2024-02-09 20:00:00
5813,2024-02-09,20:15:00,2505.6,2520.5,2505.2,2515.6,2,2,1,78307,0.0004981638295582903,2024-02-09 20:15:00
5814,2024-02-09,20:30:00,2515.4,2520.9,2506.5,2507.6,1,1,1,78275,-0.0004087315329411563,2024-02-09 20:30:00
5815,2024-02-09,20:45:00,2507.3,2508.7,2496.4,2499.2,1,1,1,78241,-0.00043446038149209633,2024-02-09 20:45:00
5816,2024-02-09,21:00:00,2499.3,2500.0,2479.6,2491.0,1,1,1,78208,-0.0004218627219018376,2024-02-09 21:00:00
5817,2024-02-09,21:15:00,2490.7,2491.0,2481.0,2487.3,1,1,1,78193,-0.00019181463092936133,2024-02-09 21:15:00
5818,2024-02-09,21:30:00,2487.6,2491.1,2483.6,2485.7,1,1,1,78187,-7.673615555624855e-05,2024-02-09 21:30:00
5819,2024-02-09,21:45:00,2486.2,2487.3,2481.0,2484.1,1,1,1,78181,-7.674204444576568e-05,2024-02-09 21:45:00
5820,2024-02-09,22:00:00,2484.1,2488.9,2483.7,2487.8,1,1,1,78195,0.000179055610034804,2024-02-09 22:00:00
5821,2024-02-09,22:15:00,2487.7,2492.0,2485.1,2489.7,1,1,1,78203,0.00010230309859441223,2024-02-09 22:15:00
5822,2024-02-09,22:30:00,2489.6,2493.8,2487.7,2491.1,1,1,1,78209,7.67204562686888e-05,2024-02-09 22:30:00
5823,2024-02-09,22:45:00,2491.0,2492.6,2485.6,2487.8,1,1,1,78195,-0.00017902355486293305,2024-02-09 22:45:00
5824,2024-02-09,23:00:00,2487.9,2491.9,2486.6,2487.5,1,1,1,78194,-1.2788623240895245e-05,2024-02-09 23:00:00
5825,2024-02-09,23:15:00,2487.4,2491.9,2486.6,2487.6,1,1,1,78195,1.2788623240851983e-05,2024-02-09 23:15:00
5826,2024-02-09,23:30:00,2487.7,2490.8,2482.8,2488.1,1,1,1,78197,2.5576755845594874e-05,2024-02-09 23:30:00
5827,2024-02-09,23:45:00,2488.2,2504.0,2487.9,2500.3,1,1,1,78246,0.0006264262587950037,2024-02-09 23:45:00
5828,2024-02-10,00:00:00,2500.3,2503.4,2496.8,2497.5,1,1,1,78234,-0.00015337423342954285,2024-02-10 00:00:00
5829,2024-02-10,00:15:00,2497.4,2500.2,2493.3,2497.3,1,1,1,78234,0.0,2024-02-10 00:15:00
5830,2024-02-10,00:30:00,2497.4,2500.4,2484.3,2488.8,1,1,1,78199,-0.00044747592367363955,2024-02-10 00:30:00
5831,2024-02-10,00:45:00,2488.9,2492.6,2487.2,2492.4,1,1,1,78214,0.00019179991491724362,2024-02-10 00:45:00
5832,2024-02-10,01:00:00,2492.2,2492.7,2489.3,2491.2,1,1,1,78209,-6.392921759203332e-05,2024-02-10 01:00:00
5833,2024-02-10,01:15:00,2491.1,2495.7,2486.9,2488.6,1,1,1,78199,-0.0001278706973252435,2024-02-10 01:15:00
5834,2024-02-10,01:30:00,2488.3,2488.7,2484.0,2485.0,1,1,1,78184,-0.00019183670918196657,2024-02-10 01:30:00
5835,2024-02-10,01:45:00,2485.1,2486.0,2482.1,2483.5,1,1,1,78178,-7.674498922945884e-05,2024-02-10 01:45:00
5836,2024-02-11,02:00:00,2497.9,2498.7,2493.2,2493.5,1,1,1,78218,0.0005115220449651223,2024-02-11 02:00:00
5837,2024-02-11,02:15:00,2493.4,2497.1,2491.8,2496.9,1,1,1,78232,0.00017897091770374769,2024-02-11 02:15:00
5838,2024-02-11,02:30:00,2497.0,2501.1,2497.0,2500.1,1,1,1,78245,0.00016615860516120415,2024-02-11 02:30:00
5839,2024-02-11,02:45:00,2499.9,2502.1,2497.2,2501.5,1,1,1,78250,6.389980512738034e-05,2024-02-11 02:45:00
5840,2024-02-11,03:00:00,2501.6,2512.3,2500.8,2511.1,1,1,1,78289,0.0004982783946097842,2024-02-11 03:00:00
5841,2024-02-11,03:15:00,2511.2,2511.2,2501.8,2502.8,1,1,1,78256,-0.0004216040178710422,2024-02-11 03:15:00
5842,2024-02-11,03:30:00,2502.7,2505.6,2501.1,2504.4,1,1,1,78262,7.666849822949731e-05,2024-02-11 03:30:00
5843,2024-02-11,03:45:00,2504.5,2507.8,2503.6,2504.7,1,1,1,78263,1.2777511579860744e-05,2024-02-11 03:45:00
5844,2024-02-11,04:00:00,2504.8,2509.6,2504.8,2507.9,1,1,1,78276,0.00016609279514859777,2024-02-11 04:00:00
5845,2024-02-11,04:15:00,2507.8,2507.8,2506.1,2506.9,1,1,1,78272,-5.110253725214464e-05,2024-02-11 04:15:00
5846,2024-02-11,04:30:00,2506.7,2507.6,2503.5,2506.2,1,1,1,78269,-3.8328616788820216e-05,2024-02-11 04:30:00
5847,2024-02-11,04:45:00,2506.3,2506.4,2503.0,2503.8,1,1,1,78260,-0.00011499466565201061,2024-02-11 04:45:00
5848,2024-02-11,05:00:00,2503.9,2510.7,2502.8,2510.5,1,1,1,78286,0.0003321707388125197,2024-02-11 05:00:00
5849,2024-02-11,05:15:00,2510.8,2512.2,2507.1,2511.0,1,1,1,78288,2.5547025688946096e-05,2024-02-11 05:15:00
5850,2024-02-11,05:30:00,2510.9,2518.3,2510.1,2515.0,1,1,1,78304,0.00020435271349340372,2024-02-11 05:30:00
5851,2024-02-11,05:45:00,2515.1,2526.6,2515.1,2526.6,1,1,1,78350,0.0005872815417687489,2024-02-11 05:45:00
5852,2024-02-11,06:00:00,2526.5,2534.8,2524.1,2525.4,2,2,1,78345,-6.381824565808966e-05,2024-02-11 06:00:00
5853,2024-02-11,06:15:00,2525.5,2529.8,2525.5,2526.6,1,1,1,78350,6.381824565817625e-05,2024-02-11 06:15:00
5854,2024-02-11,06:30:00,2526.7,2527.5,2520.3,2524.5,1,1,1,78342,-0.00010211114807328636,2024-02-11 06:30:00
5855,2024-02-11,06:45:00,2524.4,2525.9,2513.3,2515.2,1,1,1,78305,-0.00047239973555935044,2024-02-11 06:45:00
5856,2024-02-11,07:00:00,2515.3,2519.4,2514.9,2517.8,1,1,1,78315,0.00012769761222810414,2024-02-11 07:00:00
5857,2024-02-11,07:15:00,2517.7,2523.3,2517.6,2522.2,1,1,1,78333,0.00022981461722107317,2024-02-11 07:15:00
5858,2024-02-11,07:30:00,2522.3,2523.1,2520.7,2521.4,1,1,1,78330,-3.829876869922578e-05,2024-02-11 07:30:00
5859,2024-02-11,07:45:00,2521.3,2521.4,2516.9,2521.4,1,1,1,78330,0.0,2024-02-11 07:45:00
5860,2024-02-11,08:00:00,2521.3,2525.5,2521.3,2524.1,1,1,1,78340,0.00012765685853816124,2024-02-11 08:00:00
5861,2024-02-11,08:15:00,2524.2,2524.4,2520.0,2521.4,1,1,1,78330,-0.00012765685853805133,2024-02-11 08:15:00
